num_sensors,num_depots,sensor_radius,sensor_radius_doi_percentage,doi,energy_budget,epsilon,scenario,algorithm,area_length,area_width,energy_cons_fly,energy_cons_hover,wireless_technology,iterations,tours_number_avg,tours_number_std,uncovered_sensors_avg,uncovered_sensors_std,lost_data_avg,lost_data_std,seed,running_time_avg,running_time_std
400,1,60,1,0,1.5,0.1,0,1,2000,2000,150,300,3,10,31,0,0,0,0,0,170,103.221,2.1704
400,1,60,1,0,2.0,0.1,0,0,2000,2000,150,300,0,10,4,0,0,0,0,0,171,1.2266,0.182629
400,1,60,1,0,2.0,0.1,0,1,2000,2000,150,300,0,10,5,0,0,0,0,0,172,84.6318,0.960344
400,1,60,1,0,2.0,0.1,0,0,2000,2000,150,300,1,10,5,0,0,0,0,0,171,1.275,0.191969
400,1,60,1,0,2.0,0.1,0,1,2000,2000,150,300,1,10,5,0,0,0,0,0,172,78.9052,0.743578
400,1,60,1,0,2.0,0.1,0,0,2000,2000,150,300,2,10,12,0,0,0,0,0,171,1.286,0.216836
400,1,60,1,0,2.0,0.1,0,1,2000,2000,150,300,2,10,12,0,0,0,0,0,172,72.2285,3.69445
400,1,60,1,0,2.0,0.1,0,0,2000,2000,150,300,3,10,20,0,0,0,0,0,171,1.3423,0.211419
400,1,60,1,0,2.0,0.1,0,1,2000,2000,150,300,3,10,21,0,0,0,0,0,172,69.7658,3.36289
400,1,60,1,0,2.5,0.1,0,0,2000,2000,150,300,0,10,4,0,0,0,0,0,173,1.2513,0.159429
400,1,60,1,0,2.5,0.1,0,1,2000,2000,150,300,0,10,4,0,0,0,0,0,174,138.37,4.31624
400,1,60,1,0,2.5,0.1,0,0,2000,2000,150,300,1,10,4,0,0,0,0,0,173,1.2304,0.168779
400,1,60,1,0,2.5,0.1,0,1,2000,2000,150,300,1,10,4,0,0,0,0,0,174,127.816,4.75966
400,1,60,1,0,2.5,0.1,0,0,2000,2000,150,300,2,10,10,0,0,0,0,0,173,1.3018,0.181461
400,1,60,1,0,2.5,0.1,0,1,2000,2000,150,300,2,10,10,0,0,0,0,0,174,110.732,3.69447
400,1,60,1,0,2.5,0.1,0,0,2000,2000,150,300,3,10,18,0,0,0,0,0,173,1.3171,0.213686
400,1,60,1,0,2.5,0.1,0,1,2000,2000,150,300,3,10,17,0,0,0,0,0,174,90.856,2.14718
400,1,80,1,0,1.5,0.1,0,0,2000,2000,150,300,0,10,7,0,0,0,0,0,175,1.3165,0.177278
400,1,80,1,0,1.5,0.1,0,1,2000,2000,150,300,0,10,6,0,0,0,0,0,176,82.5291,15.5254
400,1,80,1,0,1.5,0.1,0,0,2000,2000,150,300,1,10,7,0,0,0,0,0,175,1.033,0.202287
400,1,80,1,0,1.5,0.1,0,1,2000,2000,150,300,1,10,7,0,0,0,0,0,176,77.46,15.2434
400,1,80,1,0,1.5,0.1,0,0,2000,2000,150,300,2,10,17,0,0,0,0,0,175,1.3578,0.213273
400,1,80,1,0,1.5,0.1,0,1,2000,2000,150,300,2,10,18,0,0,0,0,0,176,87.5742,0.970011
400,1,80,1,0,1.5,0.1,0,0,2000,2000,150,300,3,10,31,0,0,0,0,0,175,1.2354,0.18225
400,1,80,1,0,1.5,0.1,0,1,2000,2000,150,300,3,10,33,0,0,0,0,0,176,99.4747,1.06381
400,1,80,1,0,2.0,0.1,0,0,2000,2000,150,300,0,10,5,0,0,0,0,0,177,1.2858,0.191319
400,1,80,1,0,2.0,0.1,0,1,2000,2000,150,300,0,10,6,0,0,0,0,0,178,71.0382,1.37686
400,1,80,1,0,2.0,0.1,0,0,2000,2000,150,300,1,10,5,0,0,0,0,0,177,1.3588,0.194401
400,1,80,1,0,2.0,0.1,0,1,2000,2000,150,300,1,10,6,0,0,0,0,0,178,67.5981,2.18188
400,1,80,1,0,2.0,0.1,0,0,2000,2000,150,300,2,10,13,0,0,0,0,0,177,1.1406,0.201115
400,1,80,1,0,2.0,0.1,0,1,2000,2000,150,300,2,10,13,0,0,0,0,0,178,69.4202,0.925286
400,1,80,1,0,2.0,0.1,0,0,2000,2000,150,300,3,10,22,0,0,0,0,0,177,1.2806,0.220731
400,1,80,1,0,2.0,0.1,0,1,2000,2000,150,300,3,10,21,0,0,0,0,0,178,72.3325,0.998835
400,1,80,1,0,2.5,0.1,0,0,2000,2000,150,300,0,10,4,0,0,0,0,0,179,1.2433,0.145033
400,1,80,1,0,2.5,0.1,0,1,2000,2000,150,300,0,10,4,0,0,0,0,0,180,70.6191,1.52271
400,1,80,1,0,2.5,0.1,0,0,2000,2000,150,300,1,10,4,0,0,0,0,0,179,1.2674,0.158152
400,1,80,1,0,2.5,0.1,0,1,2000,2000,150,300,1,10,4,0,0,0,0,0,180,70.3434,0.583561
400,1,80,1,0,2.5,0.1,0,0,2000,2000,150,300,2,10,10,0,0,0,0,0,179,1.1647,0.193387
400,1,80,1,0,2.5,0.1,0,1,2000,2000,150,300,2,10,11,0,0,0,0,0,180,63.9948,4.07631
400,1,80,1,0,2.5,0.1,0,0,2000,2000,150,300,3,10,18,0,0,0,0,0,179,1.2703,0.155
400,1,80,1,0,2.5,0.1,0,1,2000,2000,150,300,3,10,17,0,0,0,0,0,180,86.9831,18.8644
400,3,20,1,0,1.5,0.1,0,2,2000,2000,150,300,0,10,5,0,0,0,0,0,181,1.1777,0.201558
400,3,20,1,0,1.5,0.1,0,3,2000,2000,150,300,0,10,5,0,0,0,0,0,182,222.93,3.74762
400,3,20,1,0,1.5,0.1,0,2,2000,2000,150,300,1,10,6,0,0,0,0,0,181,1.2733,0.179244
400,3,20,1,0,1.5,0.1,0,3,2000,2000,150,300,1,10,5,0,0,0,0,0,182,233.404,3.59077
400,3,20,1,0,1.5,0.1,0,2,2000,2000,150,300,2,10,17,0,0,0,0,0,181,1.2192,0.218014
400,3,20,1,0,1.5,0.1,0,3,2000,2000,150,300,2,10,15,0,0,0,0,0,182,240.94,6.61771
400,3,20,1,0,1.5,0.1,0,2,2000,2000,150,300,3,10,31,0,0,0,0,0,181,1.2383,0.235534
400,3,20,1,0,1.5,0.1,0,3,2000,2000,150,300,3,10,27,0,0,0,0,0,182,250.142,12.0762
400,3,20,1,0,2.0,0.1,0,2,2000,2000,150,300,0,10,4,0,0,0,0,0,183,1.1766,0.152229
400,3,20,1,0,2.0,0.1,0,3,2000,2000,150,300,0,10,4,0,0,0,0,0,184,373.165,43.2501
400,3,20,1,0,2.0,0.1,0,2,2000,2000,150,300,1,10,4,0,0,0,0,0,183,1.0575,0.167157
400,3,20,1,0,2.0,0.1,0,3,2000,2000,150,300,1,10,4,0,0,0,0,0,184,359.21,14.0901
400,3,20,1,0,2.0,0.1,0,2,2000,2000,150,300,2,10,12,0,0,0,0,0,183,0.9952,0.155496
400,3,20,1,0,2.0,0.1,0,3,2000,2000,150,300,2,10,11,0,0,0,0,0,184,338.257,5.20758
400,3,20,1,0,2.0,0.1,0,2,2000,2000,150,300,3,10,21,0,0,0,0,0,183,1.1791,0.157586
400,3,20,1,0,2.0,0.1,0,3,2000,2000,150,300,3,10,20,0,0,0,0,0,184,270.097,7.7343
400,3,20,1,0,2.5,0.1,0,2,2000,2000,150,300,0,10,3,0,0,0,0,0,185,1.2316,0.189787
400,3,20,1,0,2.5,0.1,0,3,2000,2000,150,300,0,10,3,0,0,0,0,0,186,302.555,18.5578
400,3,20,1,0,2.5,0.1,0,2,2000,2000,150,300,1,10,3,0,0,0,0,0,185,1.2182,0.18851
400,3,20,1,0,2.5,0.1,0,3,2000,2000,150,300,1,10,3,0,0,0,0,0,186,298.537,19.8887
400,3,20,1,0,2.5,0.1,0,2,2000,2000,150,300,2,10,9,0,0,0,0,0,185,1.1781,0.195285
400,3,20,1,0,2.5,0.1,0,3,2000,2000,150,300,2,10,9,0,0,0,0,0,186,275.808,21.9691
400,3,20,1,0,2.5,0.1,0,2,2000,2000,150,300,3,10,17,0,0,0,0,0,185,1.1737,0.186186
400,3,20,1,0,2.5,0.1,0,3,2000,2000,150,300,3,10,15,0,0,0,0,0,186,238.868,12.4528
400,3,60,1,0,1.5,0.1,0,2,2000,2000,150,300,0,10,6,0,0,0,0,0,187,1.297,0.1773
400,3,60,1,0,1.5,0.1,0,3,2000,2000,150,300,0,10,6,0,0,0,0,0,188,200.597,15.3748
400,3,60,1,0,1.5,0.1,0,2,2000,2000,150,300,1,10,7,0,0,0,0,0,187,1.2285,0.187596
400,3,60,1,0,1.5,0.1,0,3,2000,2000,150,300,1,10,7,0,0,0,0,0,188,196.208,8.77853
400,3,60,1,0,1.5,0.1,0,2,2000,2000,150,300,2,10,17,0,0,0,0,0,187,1.2126,0.187759
400,3,60,1,0,1.5,0.1,0,3,2000,2000,150,300,2,10,16,0,0,0,0,0,188,220.924,5.85589
400,3,60,1,0,1.5,0.1,0,2,2000,2000,150,300,3,10,32,0,0,0,0,0,187,1.1837,0.192924
400,3,60,1,0,1.5,0.1,0,3,2000,2000,150,300,3,10,28,0,0,0,0,0,188,240.074,10.749
400,3,60,1,0,2.0,0.1,0,2,2000,2000,150,300,0,10,5,0,0,0,0,0,189,1.1786,0.194224
400,3,60,1,0,2.0,0.1,0,3,2000,2000,150,300,0,10,5,0,0,0,0,0,190,322.503,45.2723
400,3,60,1,0,2.0,0.1,0,2,2000,2000,150,300,1,10,5,0,0,0,0,0,189,1.2848,0.203411
400,3,60,1,0,2.0,0.1,0,3,2000,2000,150,300,1,10,5,0,0,0,0,0,190,292.439,42.6202
400,3,60,1,0,2.0,0.1,0,2,2000,2000,150,300,2,10,12,0,0,0,0,0,189,1.213,0.205492
400,3,60,1,0,2.0,0.1,0,3,2000,2000,150,300,2,10,12,0,0,0,0,0,190,265.57,10.4859
400,3,60,1,0,2.0,0.1,0,2,2000,2000,150,300,3,10,22,0,0,0,0,0,189,1.2079,0.201982
400,3,60,1,0,2.0,0.1,0,3,2000,2000,150,300,3,10,20,0,0,0,0,0,190,233.793,6.22233
400,3,60,1,0,2.5,0.1,0,2,2000,2000,150,300,0,10,4,0,0,0,0,0,191,1.114,0.112673
400,3,60,1,0,2.5,0.1,0,3,2000,2000,150,300,0,10,4,0,0,0,0,0,192,397.761,2.34395
400,3,60,1,0,2.5,0.1,0,2,2000,2000,150,300,1,10,4,0,0,0,0,0,191,1.2456,0.177369
400,3,60,1,0,2.5,0.1,0,3,2000,2000,150,300,1,10,4,0,0,0,0,0,192,363.577,3.59438
400,3,60,1,0,2.5,0.1,0,2,2000,2000,150,300,2,10,10,0,0,0,0,0,191,1.2227,0.164419
400,3,60,1,0,2.5,0.1,0,3,2000,2000,150,300,2,10,10,0,0,0,0,0,192,316.042,23.9346
400,3,60,1,0,2.5,0.1,0,2,2000,2000,150,300,3,10,17,0,0,0,0,0,191,1.3597,0.216829
400,3,60,1,0,2.5,0.1,0,3,2000,2000,150,300,3,10,16,0,0,0,0,0,192,292.996,41.9042
400,3,80,1,0,1.5,0.1,0,2,2000,2000,150,300,0,10,7,0,0,0,0,0,193,1.2695,0.189758
400,3,80,1,0,1.5,0.1,0,3,2000,2000,150,300,0,10,7,0,0,0,0,0,194,233.992,25.0875
400,3,80,1,0,1.5,0.1,0,2,2000,2000,150,300,1,10,7,0,0,0,0,0,193,1.2787,0.162345
400,3,80,1,0,1.5,0.1,0,3,2000,2000,150,300,1,10,7,0,0,0,0,0,194,213.222,3.83703
400,3,80,1,0,1.5,0.1,0,2,2000,2000,150,300,2,10,18,0,0,0,0,0,193,1.21,0.202224
400,3,80,1,0,1.5,0.1,0,3,2000,2000,150,300,2,10,16,0,0,0,0,0,194,226.494,13.4525
400,3,80,1,0,1.5,0.1,0,2,2000,2000,150,300,3,10,33,0,0,0,0,0,193,1.0693,0.181879
400,3,80,1,0,1.5,0.1,0,3,2000,2000,150,300,3,10,29,0,0,0,0,0,194,252.405,8.55657
400,3,80,1,0,2.0,0.1,0,2,2000,2000,150,300,0,10,5,0,0,0,0,0,195,1.2469,0.164399
400,3,80,1,0,2.0,0.1,0,3,2000,2000,150,300,0,10,5,0,0,0,0,0,196,277.274,8.56157
400,3,80,1,0,2.0,0.1,0,2,2000,2000,150,300,1,10,5,0,0,0,0,0,195,1.2018,0.167623
400,3,80,1,0,2.0,0.1,0,3,2000,2000,150,300,1,10,6,0,0,0,0,0,196,276.218,32.0891
400,3,80,1,0,2.0,0.1,0,2,2000,2000,150,300,2,10,13,0,0,0,0,0,195,1.2762,0.162438
400,3,80,1,0,2.0,0.1,0,3,2000,2000,150,300,2,10,13,0,0,0,0,0,196,247.962,19.5004
400,3,80,1,0,2.0,0.1,0,2,2000,2000,150,300,3,10,23,0,0,0,0,0,195,1.193,0.220538
400,3,80,1,0,2.0,0.1,0,3,2000,2000,150,300,3,10,22,0,0,0,0,0,196,225.939,3.09277
400,3,80,1,0,2.5,0.1,0,2,2000,2000,150,300,0,10,4,0,0,0,0,0,197,1.1836,0.117829
400,3,80,1,0,2.5,0.1,0,3,2000,2000,150,300,0,10,4,0,0,0,0,0,198,515.171,10.864
400,3,80,1,0,2.5,0.1,0,2,2000,2000,150,300,1,10,4,0,0,0,0,0,197,1.2401,0.20541
400,3,80,1,0,2.5,0.1,0,3,2000,2000,150,300,1,10,4,0,0,0,0,0,198,502.39,8.84897
400,3,80,1,0,2.5,0.1,0,2,2000,2000,150,300,2,10,10,0,0,0,0,0,197,1.2902,0.219582
400,3,80,1,0,2.5,0.1,0,3,2000,2000,150,300,2,10,9,0,0,0,0,0,198,390.118,48.4059
400,3,80,1,0,2.5,0.1,0,2,2000,2000,150,300,3,10,17,0,0,0,0,0,197,1.2691,0.23381
400,3,80,1,0,2.5,0.1,0,3,2000,2000,150,300,3,10,16,0,0,0,0,0,198,321.941,12.5455
400,5,20,1,0,1.5,0.1,0,2,2000,2000,150,300,0,10,5,0,0,0,0,0,199,1.2666,0.176208
400,5,20,1,0,1.5,0.1,0,3,2000,2000,150,300,0,10,5,0,0,0,0,0,200,316.004,21.7601
400,5,20,1,0,1.5,0.1,0,2,2000,2000,150,300,1,10,6,0,0,0,0,0,199,1.2066,0.164787
400,5,20,1,0,1.5,0.1,0,3,2000,2000,150,300,1,10,6,0,0,0,0,0,200,341.697,17.2758
400,5,20,1,0,1.5,0.1,0,2,2000,2000,150,300,2,10,15,0,0,0,0,0,199,1.1942,0.165031
400,5,20,1,0,1.5,0.1,0,3,2000,2000,150,300,2,10,15,0,0,0,0,0,200,373.055,15.2173
400,5,20,1,0,1.5,0.1,0,2,2000,2000,150,300,3,10,29,0,0,0,0,0,199,1.204,0.181977
400,5,20,1,0,1.5,0.1,0,3,2000,2000,150,300,3,10,28,0,0,0,0,0,200,431.616,32.5416
400,5,20,1,0,2.0,0.1,0,2,2000,2000,150,300,0,10,4,0,0,0,0,0,201,0.9872,0.197141
400,5,20,1,0,2.0,0.1,0,3,2000,2000,150,300,0,10,4,0,0,0,0,0,202,460.954,33.0435
400,5,20,1,0,2.0,0.1,0,2,2000,2000,150,300,1,10,4,0,0,0,0,0,201,1.1265,0.23674
400,5,20,1,0,2.0,0.1,0,3,2000,2000,150,300,1,10,4,0,0,0,0,0,202,464.108,41.3484
400,5,20,1,0,2.0,0.1,0,2,2000,2000,150,300,2,10,12,0,0,0,0,0,201,1.2058,0.210836
400,5,20,1,0,2.0,0.1,0,3,2000,2000,150,300,2,10,11,0,0,0,0,0,202,428.086,14.758
400,5,20,1,0,2.0,0.1,0,2,2000,2000,150,300,3,10,22,0,0,0,0,0,201,1.1539,0.230326
400,5,20,1,0,2.0,0.1,0,3,2000,2000,150,300,3,10,20,0,0,0,0,0,202,371.974,6.48318
400,5,20,1,0,2.5,0.1,0,2,2000,2000,150,300,0,10,3,0,0,0,0,0,203,1.2206,0.169463
400,5,20,1,0,2.5,0.1,0,3,2000,2000,150,300,0,10,3,0,0,0,0,0,204,687.188,17.7678
400,5,20,1,0,2.5,0.1,0,2,2000,2000,150,300,1,10,4,0,0,0,0,0,203,1.0152,0.184098
400,5,20,1,0,2.5,0.1,0,3,2000,2000,150,300,1,10,4,0,0,0,0,0,204,680.305,14.9839
400,5,20,1,0,2.5,0.1,0,2,2000,2000,150,300,2,10,9,0,0,0,0,0,203,1.2275,0.158981
400,5,20,1,0,2.5,0.1,0,3,2000,2000,150,300,2,10,9,0,0,0,0,0,204,603.926,11.2323
400,5,20,1,0,2.5,0.1,0,2,2000,2000,150,300,3,10,17,0,0,0,0,0,203,1.2762,0.18045
400,5,20,1,0,2.5,0.1,0,3,2000,2000,150,300,3,10,15,0,0,0,0,0,204,516.518,13.9045
400,5,60,1,0,1.5,0.1,0,2,2000,2000,150,300,0,10,6,0,0,0,0,0,205,1.3555,0.176088
400,5,60,1,0,1.5,0.1,0,3,2000,2000,150,300,0,10,6,0,0,0,0,0,206,398.722,3.46359
400,5,60,1,0,1.5,0.1,0,2,2000,2000,150,300,1,10,7,0,0,0,0,0,205,1.3098,0.19713
400,5,60,1,0,1.5,0.1,0,3,2000,2000,150,300,1,10,6,0,0,0,0,0,206,388.117,5.66141
400,5,60,1,0,1.5,0.1,0,2,2000,2000,150,300,2,10,17,0,0,0,0,0,205,1.2244,0.176803
400,5,60,1,0,1.5,0.1,0,3,2000,2000,150,300,2,10,16,0,0,0,0,0,206,425.974,12.5908
400,5,60,1,0,1.5,0.1,0,2,2000,2000,150,300,3,10,31,0,0,0,0,0,205,1.2103,0.191196
400,5,60,1,0,2.0,0.1,0,2,2000,2000,150,300,0,10,4,0,0,0,0,0,207,1.3982,0.175109
400,5,60,1,0,2.0,0.1,0,3,2000,2000,150,300,0,10,4,0,0,0,0,0,208,361.899,10.0575
400,5,60,1,0,2.0,0.1,0,2,2000,2000,150,300,1,10,5,0,0,0,0,0,207,1.2993,0.193074
400,5,60,1,0,2.0,0.1,0,3,2000,2000,150,300,1,10,5,0,0,0,0,0,208,351.302,5.64628
400,5,60,1,0,2.0,0.1,0,2,2000,2000,150,300,2,10,12,0,0,0,0,0,207,1.2639,0.188697
400,5,60,1,0,2.0,0.1,0,3,2000,2000,150,300,2,10,11,0,0,0,0,0,208,352.908,7.71243
400,5,60,1,0,2.0,0.1,0,2,2000,2000,150,300,3,10,22,0,0,0,0,0,207,1.2261,0.210683
400,5,60,1,0,2.0,0.1,0,3,2000,2000,150,300,3,10,20,0,0,0,0,0,208,332.031,5.66907
400,5,60,1,0,2.5,0.1,0,2,2000,2000,150,300,0,10,4,0,0,0,0,0,209,1.3241,0.189481
400,5,60,1,0,2.5,0.1,0,3,2000,2000,150,300,0,10,3,0,0,0,0,0,210,664.667,97.3605
400,5,60,1,0,2.5,0.1,0,2,2000,2000,150,300,1,10,4,0,0,0,0,0,209,1.3161,0.20268
400,5,60,1,0,2.5,0.1,0,3,2000,2000,150,300,1,10,4,0,0,0,0,0,210,673.667,54.0812
400,5,60,1,0,2.5,0.1,0,2,2000,2000,150,300,2,10,10,0,0,0,0,0,209,1.3772,0.19111
400,5,60,1,0,2.5,0.1,0,3,2000,2000,150,300,2,10,9,0,0,0,0,0,210,593.245,23.5962
400,5,60,1,0,2.5,0.1,0,2,2000,2000,150,300,3,10,17,0,0,0,0,0,209,1.2039,0.247392
400,5,60,1,0,2.5,0.1,0,3,2000,2000,150,300,3,10,16,0,0,0,0,0,210,509.702,8.30213
400,5,80,1,0,1.5,0.1,0,2,2000,2000,150,300,0,10,7,0,0,0,0,0,211,0.8963,0.146077
400,5,80,1,0,1.5,0.1,0,3,2000,2000,150,300,0,10,6,0,0,0,0,0,212,275.015,20.335
400,5,80,1,0,1.5,0.1,0,2,2000,2000,150,300,1,10,7,0,0,0,0,0,211,0.8237,0.197131
400,5,80,1,0,1.5,0.1,0,3,2000,2000,150,300,1,10,7,0,0,0,0,0,212,233.014,13.6803
400,5,80,1,0,1.5,0.1,0,2,2000,2000,150,300,2,10,18,0,0,0,0,0,211,1.1413,0.194179
400,5,80,1,0,1.5,0.1,0,3,2000,2000,150,300,2,10,16,0,0,0,0,0,212,383.815,8.72694
400,5,80,1,0,1.5,0.1,0,2,2000,2000,150,300,3,10,33,0,0,0,0,0,211,1.2833,0.232614
400,5,80,1,0,1.5,0.1,0,3,2000,2000,150,300,3,10,29,0,0,0,0,0,212,465.232,6.92951
400,5,80,1,0,2.0,0.1,0,2,2000,2000,150,300,0,10,5,0,0,0,0,0,213,0.8068,0.147623
400,5,80,1,0,2.0,0.1,0,3,2000,2000,150,300,0,10,5,0,0,0,0,0,214,325.579,32.7014
400,5,80,1,0,2.0,0.1,0,2,2000,2000,150,300,1,10,5,0,0,0,0,0,213,0.8634,0.170704
400,5,80,1,0,2.0,0.1,0,3,2000,2000,150,300,1,10,5,0,0,0,0,0,214,373.741,47.6327
400,5,80,1,0,2.0,0.1,0,2,2000,2000,150,300,2,10,13,0,0,0,0,0,213,1.4669,0.325677
400,5,80,1,0,2.0,0.1,0,3,2000,2000,150,300,2,10,12,0,0,0,0,0,214,333.759,68.4977
400,5,80,1,0,2.0,0.1,0,2,2000,2000,150,300,3,10,22,0,0,0,0,0,213,1.2832,0.212516
400,5,80,1,0,2.0,0.1,0,3,2000,2000,150,300,3,10,20,0,0,0,0,0,214,402.912,18.1654
400,5,80,1,0,2.5,0.1,0,2,2000,2000,150,300,0,10,4,0,0,0,0,0,215,0.5566,0.153171
400,5,80,1,0,2.5,0.1,0,3,2000,2000,150,300,0,10,4,0,0,0,0,0,216,274.205,52.8403
400,5,80,1,0,2.5,0.1,0,2,2000,2000,150,300,1,10,4,0,0,0,0,0,215,0.5217,0.146255
400,5,80,1,0,2.5,0.1,0,3,2000,2000,150,300,1,10,4,0,0,0,0,0,216,323.111,29.1715
400,5,80,1,0,2.5,0.1,0,2,2000,2000,150,300,2,10,10,0,0,0,0,0,215,0.6272,0.197049
400,5,80,1,0,2.5,0.1,0,3,2000,2000,150,300,2,10,10,0,0,0,0,0,216,283.577,4.93443
400,5,80,1,0,2.5,0.1,0,2,2000,2000,150,300,3,10,17,0,0,0,0,0,215,1.3619,0.235622
400,5,80,1,0,2.5,0.1,0,3,2000,2000,150,300,3,10,17,0,0,0,0,0,216,415.648,31.042
